"order_id","customer_id","customer_email","customer_name","status","currency","payment_method","payment_method_title","date_created","date_paid","date_completed","order_total","order_subtotal","order_tax_total","order_shipping_total","order_discount_total","billing_first_name","billing_last_name","billing_email","billing_address_1","billing_address_2","billing_city","billing_state","billing_postcode","billing_country","billing_phone","shipping_first_name","shipping_last_name","shipping_email","shipping_address_1","shipping_address_2","shipping_city","shipping_state","shipping_postcode","shipping_country","shipping_phone","item_product_id","item_variant_id","item_title","item_quantity","item_price","item_total"
66,59,"manon.thomas@email.example","Manon Thomas","completed","EUR","bacs","Bank Transfer","2024-03-24T09:51:48.326Z","2024-03-24T17:39:22.003Z","2024-03-25T11:17:03.030Z",16479.15,13507.5,2971.65,0,0,"Manon","Thomas","manon.thomas@email.example","Rue de Strasbourg 88","","Toulouse","","67000","FR","+33261878441","Manon","Thomas","manon.thomas@email.example","Rue de Strasbourg 88","","Toulouse","","67000","FR","+33261878441",40,,,3,2362.5,7087.5
66,59,"manon.thomas@email.example","Manon Thomas","completed","EUR","bacs","Bank Transfer","2024-03-24T09:51:48.326Z","2024-03-24T17:39:22.003Z","2024-03-25T11:17:03.030Z",16479.15,13507.5,2971.65,0,0,"Manon","Thomas","manon.thomas@email.example","Rue de Strasbourg 88","","Toulouse","","67000","FR","+33261878441","Manon","Thomas","manon.thomas@email.example","Rue de Strasbourg 88","","Toulouse","","67000","FR","+33261878441",7,,,1,1740,1740
67,59,"manon.thomas@email.example","Manon Thomas","completed","EUR","bacs","Bank Transfer","2025-07-21T11:40:07.675Z","2025-07-22T04:48:39.688Z","2025-07-28T23:36:23.204Z",21469,17550,3861,58,0,"Manon","Thomas","manon.thomas@email.example","Rue de Lille 81","","Bordeaux","","44000","FR","+33933169175","Manon","Thomas","manon.thomas@email.example","Rue de Lille 81","","Bordeaux","","44000","FR","+33933169175",3,,,3,1890,5670
67,59,"manon.thomas@email.example","Manon Thomas","completed","EUR","bacs","Bank Transfer","2025-07-21T11:40:07.675Z","2025-07-22T04:48:39.688Z","2025-07-28T23:36:23.204Z",21469,17550,3861,58,0,"Manon","Thomas","manon.thomas@email.example","Rue de Lille 81","","Bordeaux","","44000","FR","+33933169175","Manon","Thomas","manon.thomas@email.example","Rue de Lille 81","","Bordeaux","","44000","FR","+33933169175",37,,,3,3960,11880
68,60,"james.davis@email.example","James Davis","completed","EUR","bacs","Bank Transfer","2025-02-28T03:52:53.818Z","2025-02-28T15:41:41.279Z","2025-03-06T02:49:35.040Z",14091,11550,2541,0,0,"James","Davis","james.davis@email.example","Cardiff Street 26","","London","","S1 1AA","GB","+44610785300","James","Davis","james.davis@email.example","Cardiff Street 26","","London","","S1 1AA","GB","+44610785300",48,,,3,765,2295
68,60,"james.davis@email.example","James Davis","completed","EUR","bacs","Bank Transfer","2025-02-28T03:52:53.818Z","2025-02-28T15:41:41.279Z","2025-03-06T02:49:35.040Z",14091,11550,2541,0,0,"James","Davis","james.davis@email.example","Cardiff Street 26","","London","","S1 1AA","GB","+44610785300","James","Davis","james.davis@email.example","Cardiff Street 26","","London","","S1 1AA","GB","+44610785300",8,,,1,2775,2775
68,60,"james.davis@email.example","James Davis","completed","EUR","bacs","Bank Transfer","2025-02-28T03:52:53.818Z","2025-02-28T15:41:41.279Z","2025-03-06T02:49:35.040Z",14091,11550,2541,0,0,"James","Davis","james.davis@email.example","Cardiff Street 26","","London","","S1 1AA","GB","+44610785300","James","Davis","james.davis@email.example","Cardiff Street 26","","London","","S1 1AA","GB","+44610785300",53,,,3,2160,6480
69,61,"manon.petit@email.example","Manon Petit","completed","EUR","bacs","Bank Transfer","2025-07-29T06:02:27.617Z","2025-07-29T23:00:34.785Z","2025-08-02T12:52:14.411Z",3876,3150,693,33,0,"Manon","Petit","manon.petit@email.example","Rue de Lyon 87","","Nantes","","06000","FR","+33177452906","Manon","Petit","manon.petit@email.example","Rue de Lyon 87","","Nantes","","06000","FR","+33177452906",61,,,2,1012.5,2025
69,61,"manon.petit@email.example","Manon Petit","completed","EUR","bacs","Bank Transfer","2025-07-29T06:02:27.617Z","2025-07-29T23:00:34.785Z","2025-08-02T12:52:14.411Z",3876,3150,693,33,0,"Manon","Petit","manon.petit@email.example","Rue de Lyon 87","","Nantes","","06000","FR","+33177452906","Manon","Petit","manon.petit@email.example","Rue de Lyon 87","","Nantes","","06000","FR","+33177452906",63,,,3,375,1125
70,61,"manon.petit@email.example","Manon Petit","completed","EUR","bacs","Bank Transfer","2023-10-20T18:09:53.899Z","2023-10-21T06:30:16.869Z","2023-10-23T12:53:44.222Z",4063,3600,792,31,360,"Manon","Petit","manon.petit@email.example","Rue de Paris 96","","Bordeaux","","44000","FR","+33645357735","Manon","Petit","manon.petit@email.example","Rue de Paris 96","","Bordeaux","","44000","FR","+33645357735",6,,,3,1200,3600
71,62,"sofia.bianchi@email.example","Sofia Bianchi","completed","EUR","bacs","Bank Transfer","2023-09-17T08:19:36.643Z","2023-09-17T12:53:52.954Z","2023-09-19T07:01:49.632Z",4320.96,3858,848.76,0,385.8,"Sofia","Bianchi","sofia.bianchi@email.example","Via Roma 97","","Palermo","","40100","IT","+39321636278","Sofia","Bianchi","sofia.bianchi@email.example","Via Roma 97","","Palermo","","40100","IT","+39321636278",83,,,2,787.5,1575
71,62,"sofia.bianchi@email.example","Sofia Bianchi","completed","EUR","bacs","Bank Transfer","2023-09-17T08:19:36.643Z","2023-09-17T12:53:52.954Z","2023-09-19T07:01:49.632Z",4320.96,3858,848.76,0,385.8,"Sofia","Bianchi","sofia.bianchi@email.example","Via Roma 97","","Palermo","","40100","IT","+39321636278","Sofia","Bianchi","sofia.bianchi@email.example","Via Roma 97","","Palermo","","40100","IT","+39321636278",33,,,1,168,168
71,62,"sofia.bianchi@email.example","Sofia Bianchi","completed","EUR","bacs","Bank Transfer","2023-09-17T08:19:36.643Z","2023-09-17T12:53:52.954Z","2023-09-19T07:01:49.632Z",4320.96,3858,848.76,0,385.8,"Sofia","Bianchi","sofia.bianchi@email.example","Via Roma 97","","Palermo","","40100","IT","+39321636278","Sofia","Bianchi","sofia.bianchi@email.example","Via Roma 97","","Palermo","","40100","IT","+39321636278",70,,,2,1057.5,2115
72,63,"matteo.fontana@email.example","Matteo Fontana","completed","EUR","bacs","Bank Transfer","2023-10-18T20:28:35.804Z","2023-10-19T14:59:01.634Z","2023-10-20T02:45:45.190Z",3903.94,3177,698.94,28,0,"Matteo","Fontana","matteo.fontana@email.example","Via Milano 79","","Roma","","20100","IT","+39384485768","Matteo","Fontana","matteo.fontana@email.example","Via Milano 79","","Roma","","20100","IT","+39384485768",29,,,1,2160,2160
72,63,"matteo.fontana@email.example","Matteo Fontana","completed","EUR","bacs","Bank Transfer","2023-10-18T20:28:35.804Z","2023-10-19T14:59:01.634Z","2023-10-20T02:45:45.190Z",3903.94,3177,698.94,28,0,"Matteo","Fontana","matteo.fontana@email.example","Via Milano 79","","Roma","","20100","IT","+39384485768","Matteo","Fontana","matteo.fontana@email.example","Via Milano 79","","Roma","","20100","IT","+39384485768",48,,,1,765,765
72,63,"matteo.fontana@email.example","Matteo Fontana","completed","EUR","bacs","Bank Transfer","2023-10-18T20:28:35.804Z","2023-10-19T14:59:01.634Z","2023-10-20T02:45:45.190Z",3903.94,3177,698.94,28,0,"Matteo","Fontana","matteo.fontana@email.example","Via Milano 79","","Roma","","20100","IT","+39384485768","Matteo","Fontana","matteo.fontana@email.example","Via Milano 79","","Roma","","20100","IT","+39384485768",20,,,1,252,252
73,64,"chloé.leroy@email.example","Chloé Leroy","completed","EUR","bacs","Bank Transfer","2025-07-11T12:00:50.617Z","2025-07-12T09:38:13.992Z","2025-07-13T12:36:27.552Z",1985.27,1603.5,352.77,29,0,"Chloé","Leroy","chloé.leroy@email.example","Rue de Bordeaux 87","","Nice","","59000","FR","+33317741539","Chloé","Leroy","chloé.leroy@email.example","Rue de Bordeaux 87","","Nice","","59000","FR","+33317741539",28,,,1,253.5,253.5
73,64,"chloé.leroy@email.example","Chloé Leroy","completed","EUR","bacs","Bank Transfer","2025-07-11T12:00:50.617Z","2025-07-12T09:38:13.992Z","2025-07-13T12:36:27.552Z",1985.27,1603.5,352.77,29,0,"Chloé","Leroy","chloé.leroy@email.example","Rue de Bordeaux 87","","Nice","","59000","FR","+33317741539","Chloé","Leroy","chloé.leroy@email.example","Rue de Bordeaux 87","","Nice","","59000","FR","+33317741539",47,,,1,1350,1350
74,64,"chloé.leroy@email.example","Chloé Leroy","completed","EUR","bacs","Bank Transfer","2025-05-24T17:55:39.979Z","2025-05-25T13:55:17.394Z","2025-05-31T06:40:47.112Z",2470.5,2025,445.5,0,0,"Chloé","Leroy","chloé.leroy@email.example","Rue de Marseille 34","","Nantes","","75001","FR","+33529226658","Chloé","Leroy","chloé.leroy@email.example","Rue de Marseille 34","","Nantes","","75001","FR","+33529226658",61,,,2,1012.5,2025
75,65,"lucas.bernard@email.example","Lucas Bernard","completed","EUR","bacs","Bank Transfer","2024-03-05T06:22:19.796Z","2024-03-05T15:56:31.254Z","2024-03-07T17:42:42.472Z",9461.1,7755,1706.1,0,0,"Lucas","Bernard","lucas.bernard@email.example","Rue de Strasbourg 58","","Bordeaux","","67000","FR","+33812112806","Lucas","Bernard","lucas.bernard@email.example","Rue de Strasbourg 58","","Bordeaux","","67000","FR","+33812112806",18,,,1,3172.5,3172.5
75,65,"lucas.bernard@email.example","Lucas Bernard","completed","EUR","bacs","Bank Transfer","2024-03-05T06:22:19.796Z","2024-03-05T15:56:31.254Z","2024-03-07T17:42:42.472Z",9461.1,7755,1706.1,0,0,"Lucas","Bernard","lucas.bernard@email.example","Rue de Strasbourg 58","","Bordeaux","","67000","FR","+33812112806","Lucas","Bernard","lucas.bernard@email.example","Rue de Strasbourg 58","","Bordeaux","","67000","FR","+33812112806",17,,,1,555,555
75,65,"lucas.bernard@email.example","Lucas Bernard","completed","EUR","bacs","Bank Transfer","2024-03-05T06:22:19.796Z","2024-03-05T15:56:31.254Z","2024-03-07T17:42:42.472Z",9461.1,7755,1706.1,0,0,"Lucas","Bernard","lucas.bernard@email.example","Rue de Strasbourg 58","","Bordeaux","","67000","FR","+33812112806","Lucas","Bernard","lucas.bernard@email.example","Rue de Strasbourg 58","","Bordeaux","","67000","FR","+33812112806",9,,,2,1657.5,3315
75,65,"lucas.bernard@email.example","Lucas Bernard","completed","EUR","bacs","Bank Transfer","2024-03-05T06:22:19.796Z","2024-03-05T15:56:31.254Z","2024-03-07T17:42:42.472Z",9461.1,7755,1706.1,0,0,"Lucas","Bernard","lucas.bernard@email.example","Rue de Strasbourg 58","","Bordeaux","","67000","FR","+33812112806","Lucas","Bernard","lucas.bernard@email.example","Rue de Strasbourg 58","","Bordeaux","","67000","FR","+33812112806",36,,,1,712.5,712.5
76,66,"william.rodriguez@email.example","William Rodriguez","completed","EUR","bacs","Bank Transfer","2025-01-23T09:43:42.204Z","2025-01-23T17:44:23.817Z","2025-01-29T05:18:56.383Z",11821.8,9690,2131.8,0,0,"William","Rodriguez","william.rodriguez@email.example","Bristol Street 19","","Sheffield","","G1 1AA","GB","+44550603876","William","Rodriguez","william.rodriguez@email.example","Bristol Street 19","","Sheffield","","G1 1AA","GB","+44550603876",2,,,3,2100,6300
76,66,"william.rodriguez@email.example","William Rodriguez","completed","EUR","bacs","Bank Transfer","2025-01-23T09:43:42.204Z","2025-01-23T17:44:23.817Z","2025-01-29T05:18:56.383Z",11821.8,9690,2131.8,0,0,"William","Rodriguez","william.rodriguez@email.example","Bristol Street 19","","Sheffield","","G1 1AA","GB","+44550603876","William","Rodriguez","william.rodriguez@email.example","Bristol Street 19","","Sheffield","","G1 1AA","GB","+44550603876",46,,,2,1200,2400
76,66,"william.rodriguez@email.example","William Rodriguez","completed","EUR","bacs","Bank Transfer","2025-01-23T09:43:42.204Z","2025-01-23T17:44:23.817Z","2025-01-29T05:18:56.383Z",11821.8,9690,2131.8,0,0,"William","Rodriguez","william.rodriguez@email.example","Bristol Street 19","","Sheffield","","G1 1AA","GB","+44550603876","William","Rodriguez","william.rodriguez@email.example","Bristol Street 19","","Sheffield","","G1 1AA","GB","+44550603876",10,,,3,330,990
77,66,"william.rodriguez@email.example","William Rodriguez","completed","EUR","bacs","Bank Transfer","2023-12-16T04:51:36.640Z","2023-12-16T18:07:19.600Z","2023-12-17T22:04:45.368Z",14361.84,11772,2589.84,0,0,"William","Rodriguez","william.rodriguez@email.example","Oxford Street 18","","Birmingham","","S1 1AA","GB","+44983735606","William","Rodriguez","william.rodriguez@email.example","Oxford Street 18","","Birmingham","","S1 1AA","GB","+44983735606",99,,,2,1845,3690
77,66,"william.rodriguez@email.example","William Rodriguez","completed","EUR","bacs","Bank Transfer","2023-12-16T04:51:36.640Z","2023-12-16T18:07:19.600Z","2023-12-17T22:04:45.368Z",14361.84,11772,2589.84,0,0,"William","Rodriguez","william.rodriguez@email.example","Oxford Street 18","","Birmingham","","S1 1AA","GB","+44983735606","William","Rodriguez","william.rodriguez@email.example","Oxford Street 18","","Birmingham","","S1 1AA","GB","+44983735606",50,,,2,1116,2232
77,66,"william.rodriguez@email.example","William Rodriguez","completed","EUR","bacs","Bank Transfer","2023-12-16T04:51:36.640Z","2023-12-16T18:07:19.600Z","2023-12-17T22:04:45.368Z",14361.84,11772,2589.84,0,0,"William","Rodriguez","william.rodriguez@email.example","Oxford Street 18","","Birmingham","","S1 1AA","GB","+44983735606","William","Rodriguez","william.rodriguez@email.example","Oxford Street 18","","Birmingham","","S1 1AA","GB","+44983735606",45,,,3,1275,3825
77,66,"william.rodriguez@email.example","William Rodriguez","completed","EUR","bacs","Bank Transfer","2023-12-16T04:51:36.640Z","2023-12-16T18:07:19.600Z","2023-12-17T22:04:45.368Z",14361.84,11772,2589.84,0,0,"William","Rodriguez","william.rodriguez@email.example","Oxford Street 18","","Birmingham","","S1 1AA","GB","+44983735606","William","Rodriguez","william.rodriguez@email.example","Oxford Street 18","","Birmingham","","S1 1AA","GB","+44983735606",16,,,1,2025,2025
78,67,"benjamin.rodriguez@email.example","Benjamin Rodriguez","completed","EUR","bacs","Bank Transfer","2024-12-09T03:13:09.781Z","2024-12-09T08:23:26.696Z","2024-12-14T09:30:38.376Z",6752.7,5535,1217.7,0,0,"Benjamin","Rodriguez","benjamin.rodriguez@email.example","Leeds Street 96","","London","","SW1A 1AA","GB","+44200588732","Benjamin","Rodriguez","benjamin.rodriguez@email.example","Leeds Street 96","","London","","SW1A 1AA","GB","+44200588732",76,,,1,945,945
78,67,"benjamin.rodriguez@email.example","Benjamin Rodriguez","completed","EUR","bacs","Bank Transfer","2024-12-09T03:13:09.781Z","2024-12-09T08:23:26.696Z","2024-12-14T09:30:38.376Z",6752.7,5535,1217.7,0,0,"Benjamin","Rodriguez","benjamin.rodriguez@email.example","Leeds Street 96","","London","","SW1A 1AA","GB","+44200588732","Benjamin","Rodriguez","benjamin.rodriguez@email.example","Leeds Street 96","","London","","SW1A 1AA","GB","+44200588732",67,,,2,2107.5,4215
78,67,"benjamin.rodriguez@email.example","Benjamin Rodriguez","completed","EUR","bacs","Bank Transfer","2024-12-09T03:13:09.781Z","2024-12-09T08:23:26.696Z","2024-12-14T09:30:38.376Z",6752.7,5535,1217.7,0,0,"Benjamin","Rodriguez","benjamin.rodriguez@email.example","Leeds Street 96","","London","","SW1A 1AA","GB","+44200588732","Benjamin","Rodriguez","benjamin.rodriguez@email.example","Leeds Street 96","","London","","SW1A 1AA","GB","+44200588732",63,,,1,375,375
79,68,"giorgia.fontana@email.example","Giorgia Fontana","completed","EUR","bacs","Bank Transfer","2023-10-27T06:01:21.585Z","2023-10-27T06:11:44.285Z","2023-10-28T21:46:39.714Z",4023.1200000000003,3557.25,782.595,39,355.725,"Giorgia","Fontana","giorgia.fontana@email.example","Via Palermo 70","","Roma","","20100","IT","+39116118033","Giorgia","Fontana","giorgia.fontana@email.example","Via Palermo 70","","Roma","","20100","IT","+39116118033",24,,,3,312,936
79,68,"giorgia.fontana@email.example","Giorgia Fontana","completed","EUR","bacs","Bank Transfer","2023-10-27T06:01:21.585Z","2023-10-27T06:11:44.285Z","2023-10-28T21:46:39.714Z",4023.1200000000003,3557.25,782.595,39,355.725,"Giorgia","Fontana","giorgia.fontana@email.example","Via Palermo 70","","Roma","","20100","IT","+39116118033","Giorgia","Fontana","giorgia.fontana@email.example","Via Palermo 70","","Roma","","20100","IT","+39116118033",11,,,1,1102.5,1102.5
79,68,"giorgia.fontana@email.example","Giorgia Fontana","completed","EUR","bacs","Bank Transfer","2023-10-27T06:01:21.585Z","2023-10-27T06:11:44.285Z","2023-10-28T21:46:39.714Z",4023.1200000000003,3557.25,782.595,39,355.725,"Giorgia","Fontana","giorgia.fontana@email.example","Via Palermo 70","","Roma","","20100","IT","+39116118033","Giorgia","Fontana","giorgia.fontana@email.example","Via Palermo 70","","Roma","","20100","IT","+39116118033",88,,,1,675,675
79,68,"giorgia.fontana@email.example","Giorgia Fontana","completed","EUR","bacs","Bank Transfer","2023-10-27T06:01:21.585Z","2023-10-27T06:11:44.285Z","2023-10-28T21:46:39.714Z",4023.1200000000003,3557.25,782.595,39,355.725,"Giorgia","Fontana","giorgia.fontana@email.example","Via Palermo 70","","Roma","","20100","IT","+39116118033","Giorgia","Fontana","giorgia.fontana@email.example","Via Palermo 70","","Roma","","20100","IT","+39116118033",57,,,1,843.75,843.75
80,68,"giorgia.fontana@email.example","Giorgia Fontana","completed","EUR","bacs","Bank Transfer","2024-08-25T08:53:28.953Z","2024-08-25T18:18:45.734Z","2024-08-25T21:48:58.158Z",1840.4,1470,323.4,47,0,"Giorgia","Fontana","giorgia.fontana@email.example","Via Palermo 26","","Firenze","","95100","IT","+39762976141","Giorgia","Fontana","giorgia.fontana@email.example","Via Palermo 26","","Firenze","","95100","IT","+39762976141",98,,,1,1470,1470
81,70,"francesco.russo@email.example","Francesco Russo","completed","EUR","bacs","Bank Transfer","2024-04-10T07:08:05.764Z","2024-04-10T19:17:43.012Z","2024-04-12T04:32:16.691Z",5602.18,4569,1005.18,28,0,"Francesco","Russo","francesco.russo@email.example","Via Milano 10","","Catania","","10100","IT","+39178069438","Francesco","Russo","francesco.russo@email.example","Via Milano 10","","Catania","","10100","IT","+39178069438",46,,,1,1200,1200
81,70,"francesco.russo@email.example","Francesco Russo","completed","EUR","bacs","Bank Transfer","2024-04-10T07:08:05.764Z","2024-04-10T19:17:43.012Z","2024-04-12T04:32:16.691Z",5602.18,4569,1005.18,28,0,"Francesco","Russo","francesco.russo@email.example","Via Milano 10","","Catania","","10100","IT","+39178069438","Francesco","Russo","francesco.russo@email.example","Via Milano 10","","Catania","","10100","IT","+39178069438",61,,,2,1012.5,2025
81,70,"francesco.russo@email.example","Francesco Russo","completed","EUR","bacs","Bank Transfer","2024-04-10T07:08:05.764Z","2024-04-10T19:17:43.012Z","2024-04-12T04:32:16.691Z",5602.18,4569,1005.18,28,0,"Francesco","Russo","francesco.russo@email.example","Via Milano 10","","Catania","","10100","IT","+39178069438","Francesco","Russo","francesco.russo@email.example","Via Milano 10","","Catania","","10100","IT","+39178069438",93,,,2,516,1032
